1
1
2
2
5
5
5
6
6
8
8
8
11
11
11
12
12
12
9
9
10
10
11
11
11
11
11
11
11
11
11
11
11
11
10
10
11
10
17
24
42
60
89
165
216
379
491
565
746
1106
1531
2156
2908
3130
4565
6362
8872
13278
19516
25383
34101
45145
55346
67082
84190
102161
120930
137624
156030
179875
209405
239600
269757
295677
321185
348706
374719
401978
433875
462685
487250
510993
525447
547495
565995
591263
618049
637737
656495
682103
702524
726706
754981
766217
793660
812274
829992
847704
866791
860328
883288
897636
916204
931828
951402
973444
993764
1014864
1024981
1039402
1041023
1064708
1070212
1092360
1111057
1116317
1130147
1140292
1153516
1169815
1190189
1160817
1169810
1183885
1189671
1202769
1213057
1225616
1242453
1255167
1245250
1248433
1263130
1266448
1281233
1299116
1310543
1322476
1327330
1338255
1349724
1365154
1381980
1397112
1410681
1415412
1430779
1447967
1468285
1491220
1512052
1532353
1545287
1573240
1598739
1630610
1668237
1700453
1734748
1754966
1784942
1826301
1829887
1871911
1813482
1851758
1876908
1923977
1966434
2012614
2065629
2113386
2160901
2193367
2243460
2283815
2343905
2398227
2444521
2496369
2528871
2570658
2611386
2656717
2700666
2746960
2783099
2810445
2845835
2882163
2923784
2967170
2998714
3037395
3037672
3079380
3083220
3120906
3153243
3187274
3219013
3253025
3254791
3271356
3301368
3344139
3367757
3392368
3396039
3407223
3426428
3447332
3477016
3499033
3520631
3533903
3539959
3553469
3580810
3609879
3629706
3650551
3654450
3677275
3688207
3695811
3728671
3752307
3769550
3775221
3776563
3780804
3800020
3832045
3855666
3872897
3883481
3901043
3908107
3937625
3969750
3990279
4015204
4041275
4048811
4063279
4069243
4099301
4120073
4141651
4146022
4169531
4180455
4205204
4246297
4270362
4291582
4306934
4333921
4336306
4372421
4409772
4440220
4473761
4483436
4516804
4544166
4586438
4634338
4667147
4702619
4731158
4769555
4803272
4848852
4907068
4957750
5003313
5032446
5080858
5128381
5181925
5255698
5310456
5396433
5435553
5530570
5595405
5684570
5781892
5868653
5950277
6023948
6129340
6239466
6347113
6481623
6596228
6705600
6795020
6907133
7020610
7148869
7297031
7405087
7554323
7616072
7725511
7767864
7846216
7973464
8053289
8151467
8225302
8327737
8431171
8566706
8728413
8837452
8970195
9068470
9213977
9330222
9460707
9542314
9648623
9787880
9879567
9983624
10120501
