7024,126,0,16715,2557,117724,21820,31948,3798,49,7507,57576,47710,100,12,26,596,119023,10158,7890,9348,6944,6951,612,49205,94862,14547,3657,4563,13643,55,7947,8187,1446,123329,4957,278203,12209,431,-6,34942,782,2116,21484,4368,13243,4938,1020,8146,21980,4068,90,3,40127,21591,624,6286,190
7316,133,0,18126,2580,121209,22043,32138,3754,49,7582,58828,48447,100,12,36,666,120120,10003,7976,9462,7195,7349,587,49909,95322,19824,3957,4763,13767,53,7621,8351,1488,123854,5170,278980,13420,432,-6,35401,881,2195,20848,4479,13333,5567,1034,8331,22871,4344,90,3,40686,21844,590,6279,161
7959,143,0,19009,2681,123986,22252,32479,3759,49,7648,60070,49181,100,12,42,648,121026,9976,8164,9516,7473,7833,581,50567,95843,16294,4067,5025,14136,50,7428,8532,1417,124146,5202,279775,14830,476,-7,35739,845,2172,21014,4773,13333,5567,1029,8636,23742,4738,103,3,41554,22289,606,6156,165
8413,151,0,20421,2848,125983,22386,32613,3752,49,7700,61238,49718,100,12,42,595,121853,9956,8302,9561,7473,8152,607,50984,96120,16709,3697,5250,14208,52,7222,8709,1438,124164,5258,280179,15733,482,-11,36097,821,2262,20295,4843,13333,6393,1038,8853,23809,4837,118,3,42671,22572,609,6141,173
8812,168,0,20986,3161,129159,22535,32724,3783,49,7755,62192,50289,100,11,42,645,122491,9699,8362,9683,7645,6202,598,51388,96273,16987,3359,3575,14335,55,7143,8852,1401,124342,5355,280695,11823,472,7,36431,843,2521,20716,4904,13453,6896,1003,9021,24857,4943,125,3,43217,22880,609,6150,170
9298,172,0,21456,3044,131896,22668,32798,3722,49,7836,63235,50964,100,12,47,627,123194,9489,8200,9747,7865,6751,514,51814,96481,17009,3074,3920,14507,51,7092,9042,1401,124457,5321,281216,12506,379,9,36739,936,2506,21186,5043,13485,6732,972,9127,25201,5041,128,2,43565,23178,608,6064,164
7737,189,0,22900,3087,134861,22782,32943,3704,49,7895,64570,51651,100,11,47,621,123742,9191,8367,9853,8024,7158,514,52311,96702,17186,2927,4259,14661,56,7047,9212,1376,124762,5141,281595,13730,386,9,37116,961,2559,20694,5186,13538,7256,962,8977,26423,5149,137,2,43837,23178,624,5923,158
8582,201,0,24152,3294,138443,22900,32704,3691,49,7944,66221,52598,100,10,53,547,124418,9047,8377,9923,8073,7581,505,52957,97175,17423,3166,4259,14837,58,7157,9454,1316,124997,5141,282101,14825,391,9,37512,1005,2716,20070,5208,13620,7925,928,8907,26632,5376,150,2,44232,23585,615,5896,177
9433,209,0,25903,3764,141681,23056,32919,3697,49,8005,68094,53365,100,10,66,582,124938,8939,8479,10063,8290,8095,516,53239,97521,17641,3462,4854,15116,66,7078,9639,1271,125166,5123,282557,16643,369,9,37914,1098,2834,19380,5390,13679,7895,913,9227,27713,5503,157,2,44675,23967,608,5774,195
10320,236,0,27262,4311,144942,23221,33197,3694,49,8055,70627,54357,100,10,79,490,125582,8889,8741,10108,8537,9375,505,53843,97819,14859,3238,5103,15347,60,6815,9908,1138,125378,5207,283251,18065,354,9,38295,1219,2808,18672,5544,13679,8674,930,9346,28409,5728,162,2,45197,24325,618,5596,199
11334,237,0,28182,4212,147201,23339,33276,3670,49,8102,72637,55230,100,10,83,475,126235,8965,8891,10189,8537,9701,520,54221,97979,15074,3052,5269,15377,72,6636,10111,1093,125508,5216,283738,19479,348,9,38589,1294,2808,18678,5664,13679,9513,924,9973,28198,5922,163,2,45782,24617,631,5508,208
11990,234,0,29179,4383,150612,23483,33420,3745,49,8129,74388,55920,100,11,90,475,126690,9253,8799,10397,8726,7137,520,54518,98043,15103,2749,3581,15724,80,6510,10214,984,125576,5291,284237,14755,344,9,39001,1430,3244,18797,5743,13768,10094,892,10460,29121,6085,161,2,46104,24938,649,5401,227
12619,234,0,31359,4651,153761,23614,33528,3723,49,8143,77116,56549,100,12,89,497,127241,9246,8489,10489,8711,7647,485,54848,98221,15271,2532,3914,15966,60,6456,10576,997,125762,5326,284728,15519,330,9,39411,1517,3485,18090,5804,13820,9649,820,10548,30839,6322,162,2,46420,25300,617,5373,219
10548,245,0,32973,4413,157527,23794,33599,3713,49,8169,79701,57455,100,13,90,623,127700,8867,8496,10701,9033,8555,459,55377,98418,15497,2535,4380,16160,72,6468,10741,1039,125902,5396,285118,16534,336,9,39811,1642,3578,18107,5856,13848,10205,829,10334,33242,6643,160,3,46763,25558,634,5130,234
11422,246,0,35299,4344,161731,23995,33372,3718,49,8221,82865,58307,100,17,106,641,128241,8772,8577,10806,9171,8555,476,55573,98653,15773,2733,4380,16426,90,6414,11053,1015,126137,5346,285543,17760,309,9,40489,2091,3677,17343,5964,13882,11178,810,10313,35318,6901,162,3,47159,25947,665,5102,256
12206,251,0,38571,4705,165436,24249,33477,3783,49,8260,86644,59373,100,22,132,694,128890,8470,8777,11053,9416,8414,488,55833,98851,16066,2929,4380,16709,100,6278,11393,1009,126385,5357,286164,19364,310,9,41064,2128,3851,16614,6048,13928,11179,801,10971,37907,7157,170,3,47628,26346,715,5369,264
12737,265,0,41585,4836,169719,24390,33622,3852,49,8287,90653,61167,100,44,130,732,129479,8415,8852,11126,9576,9264,456,56159,99109,12168,2858,4380,17091,130,6151,11838,970,126592,5452,286683,20956,293,9,41564,2256,3851,16597,6316,13928,12322,809,11084,40302,7523,171,3,48229,26960,743,4844,263
13208,265,0,43855,5254,173031,24568,33653,3881,49,8315,94130,62058,100,44,153,612,130115,8581,9209,11164,9694,9656,464,56467,99204,12331,2845,4380,17494,149,6003,12101,961,126753,5412,287305,22359,301,9,42108,2616,3851,16580,6376,13928,13218,827,11509,42254,7645,181,6,48737,27410,768,4765,268
13639,255,0,45667,5063,179199,24710,33677,3926,49,8341,97044,63280,100,44,148,862,130553,8341,9220,11448,9779,7330,460,56753,99337,12570,2746,4109,17622,165,5938,12386,944,126919,5541,287602,15765,284,9,42833,2717,4303,16045,6415,14002,14217,808,11455,46393,7885,181,6,49182,27594,782,4780,279
14259,246,0,49236,5221,185851,24870,33780,3789,49,8375,100265,65115,100,46,133,760,131118,8150,9201,11555,10013,8669,451,57118,99550,12798,2645,4667,18029,156,5863,12381,938,127192,5620,288143,16422,234,9,43392,2772,4478,16242,6536,14065,13582,773,11693,49982,8080,181,6,49624,28102,711,4729,281
12307,270,0,50787,5567,190200,25102,33784,3786,49,8405,105733,66683,100,47,145,829,131770,8410,9053,11923,10119,9533,424,57419,99674,13151,2624,5171,18138,174,5865,12373,935,127189,5636,288699,18281,240,9,44004,2994,4645,16665,6671,14121,14897,781,11986,52964,8287,198,6,50088,28576,684,4885,296
13444,288,0,53647,5695,195306,25402,33643,3827,49,8434,110691,68350,100,52,148,1165,132624,8033,9660,12098,10352,10459,455,57774,99875,13566,2828,6258,18650,210,5987,13682,923,125584,5723,289104,19215,251,9,44879,3066,4722,16244,6726,14132,16012,800,12187,57745,8568,197,10,50453,29067,744,4904,310
14410,300,0,56734,6364,200976,25695,33699,3849,49,8453,119594,70225,100,63,153,1063,133444,8149,9700,12418,10576,11787,457,58070,100058,13905,3162,6802,19219,218,5944,14058,925,125815,5872,289868,20889,253,9,45850,3153,4967,16473,6771,14134,16185,795,13114,61537,8787,201,8,51002,29551,731,4807,315
15298,316,0,59885,6267,204685,25902,33842,3919,49,8474,129155,72209,100,63,149,1404,134204,8234,9902,12570,10883,11787,484,58358,100403,12427,3180,7254,19568,226,5810,15155,969,125958,5979,290545,22538,261,9,46651,3107,5243,17035,6914,14134,17772,818,13429,65258,8803,198,4,51555,30094,647,4903,318
15656,345,0,63400,6284,209364,26172,33934,4054,49,8499,137656,74432,100,63,167,1333,134835,8376,10194,12799,10944,13245,510,58633,100608,12690,3280,7611,19685,237,5579,15976,979,126115,6066,291132,23975,277,9,47502,3165,5490,16571,7036,14134,19148,838,13429,67776,9002,200,4,51999,30442,677,5013,340
17380,362,0,63768,5926,217663,26354,33989,4204,49,8541,142894,76633,100,69,163,1763,135559,8256,10283,13142,10848,11657,491,59100,100674,12963,3166,6120,19821,288,5451,16701,958,126117,6225,291565,16841,297,9,48228,3203,5581,16783,7097,14191,20468,807,14743,72955,9291,203,4,52426,30933,581,5064,360
18229,397,0,68172,5976,225150,26529,34139,4298,49,8506,148929,78486,100,73,177,1952,136262,8308,5146,13303,11069,12649,502,59387,100829,13436,3226,6786,19996,303,5356,17260,976,126419,6354,290935,18409,302,9,48926,3285,5727,16938,7312,14232,20189,801,15306,75787,9647,199,2,52944,31492,540,5288,370
19124,433,0,72665,5757,232512,26813,34195,4325,49,8361,155447,81415,100,83,172,2045,137062,8277,5190,13719,11218,13914,518,59712,100829,13792,3287,7430,20017,336,5297,17876,966,126550,6383,291446,19815,325,9,49989,3125,6001,17043,7384,14259,21682,800,16423,82309,9836,193,11,53286,32096,602,5324,375
17044,465,0,75544,6098,240285,27110,34110,4543,49,8371,165489,84860,100,96,187,2108,137062,8320,5547,13888,10772,15280,525,60198,101206,14367,3552,8290,21592,389,5363,18481,956,126866,6503,292192,21269,342,10,11002,3088,6326,17203,7455,14338,23446,814,17332,85875,10018,211,11,53423,32809,580,5418,391
18777,506,0,79596,6177,244199,27353,34172,4719,49,8383,174910,87636,100,96,210,4100,138745,8478,5404,14535,11044,16985,537,60715,101479,14861,3774,9193,22113,427,5354,19463,973,127114,6638,292941,23305,376,10,12931,3152,6668,17429,7529,14374,23745,832,18488,89427,10277,213,17,53837,33426,637,5478,408
19773,547,0,81847,6197,246561,27591,34172,4773,49,8367,186350,90462,100,96,226,4446,139598,8669,5736,14786,11044,16985,539,61080,8509,13522,3774,10179,22533,466,5343,20318,896,127279,6748,293564,24710,411,10,13373,3285,6958,17461,7632,14374,25579,869,19460,92116,10554,183,29,54519,33893,709,5768,417
20864,574,0,84917,6801,258308,27779,34172,4876,49,8381,196380,92656,100,96,248,4782,140231,9033,6057,14955,11044,18912,534,61360,8634,13882,-989,10401,22765,511,5305,21157,919,127531,6898,293957,26031,412,10,13779,3287,7256,17564,7761,14374,27033,903,20417,91461,10621,186,29,55111,34539,747,5882,442
21789,598,0,87790,6127,264594,27946,34428,5003,49,8401,202669,94186,100,117,234,5072,140839,9038,5914,15494,11774,20005,527,61629,8782,14205,3151,7976,23160,548,5122,21630,848,127653,7132,294390,18025,419,10,14216,3531,7334,17909,8430,14374,28559,945,20367,99183,10831,173,27,55440,35616,829,6023,483
22670,603,0,90907,6377,277439,28315,34485,5085,49,8434,209953,97571,100,114,271,5538,142301,8910,5827,15712,12076,21918,514,62094,8968,14808,3242,8889,23851,588,5160,22494,842,127823,7306,294903,19526,401,10,14496,3811,7508,18674,8557,14508,27325,875,21022,104763,11075,159,31,55946,36036,875,5993,414
23822,642,0,93848,6216,285842,28726,34555,5054,49,8453,219894,100968,100,100,278,5939,143245,8869,5914,16164,12399,20478,494,62501,8012,15448,3164,9533,24521,589,5216,22994,808,127863,7504,295493,20907,439,10,15079,3949,7716,18960,8586,14550,28844,864,22565,108770,11376,151,36,56459,36547,964,6042,428
22323,680,0,97292,5751,295625,29132,34510,5113,49,8449,228709,103797,100,102,300,6351,144243,9041,6173,16613,12694,22305,474,63027,8282,15951,3442,10220,25337,645,5308,23574,769,127884,7667,295951,22861,522,10,16214,3987,7981,19187,8703,14585,30605,904,23272,115209,11490,162,57,56986,37172,1013,6307,435
23621,718,0,100957,5848,303930,29758,34588,5186,49,8472,240049,108252,100,103,299,6806,145554,9432,7538,17105,12794,24922,457,63450,8467,16559,3792,11240,25985,710,5285,24565,770,128135,7892,296597,25217,574,10,16389,4028,8213,19318,8978,14651,30534,886,24083,118698,11755,155,60,57784,37794,1132,6610,442
25050,770,0,103385,6903,311734,30120,34588,5224,49,8516,250314,111405,100,103,334,7338,146725,9882,7806,17487,13177,27066,436,63967,8741,16190,4022,12022,26515,784,5214,25482,736,128342,8049,297209,27075,623,12,17077,4222,8610,19409,9199,14651,32792,875,24833,123397,11746,161,69,58549,37794,1287,6949,457
26683,847,0,105401,6455,317492,30421,34588,5167,49,8542,265569,113932,100,103,329,7687,147660,10229,8424,17779,13442,28372,431,64560,8925,16595,4159,12871,26788,864,5163,26326,650,128583,8212,297791,28931,677,12,17871,4328,8927,19536,9487,14651,34730,868,25364,126908,11966,151,82,59394,39218,1342,7310,469
28638,902,0,106324,6510,326268,30711,34788,5223,49,8582,278158,117546,100,105,331,8123,148537,10361,8212,18427,13680,30070,436,64972,9150,17010,4031,9498,27184,936,5251,27133,650,128701,8421,298225,19016,702,12,18595,4507,9107,19698,9843,14812,36239,872,27529,130083,12086,149,104,60344,40358,1391,7452,510
30308,920,0,110082,6637,338961,31122,34807,5267,49,8604,287220,120909,100,97,331,8355,149219,10755,8157,18668,14199,32263,390,65688,9443,17671,3873,10338,28126,1034,5406,28207,643,129015,8600,299075,21305,720,15,18644,4677,9432,19899,9954,14911,35547,864,27749,133817,12141,150,104,61043,40900,1328,7805,466
28120,945,0,112765,6439,347510,31549,34905,5293,49,8646,297289,124747,100,95,349,8979,150398,11014,8582,19097,14557,27382,385,66437,8589,18716,4005,11345,28938,1147,5483,29024,618,129244,8855,299797,23124,717,5,18933,5016,9705,20876,10208,14946,37398,878,28421,137063,12065,158,125,62008,41625,1460,7977,457
30122,988,0,115437,6578,357217,32083,34895,5324,49,8659,311098,128182,100,95,338,9507,151630,11281,9165,19564,14933,29638,390,67031,8811,19624,4491,12557,29752,1226,5511,30455,619,129436,9080,300462,24977,783,6,19168,4907,10061,21273,10402,15012,39164,842,29494,146260,12397,158,123,62780,42886,1430,8241,462
32090,1020,0,118756,6633,365656,32666,35031,5501,49,8675,322436,132060,100,95,336,9959,153044,11589,9509,20099,14175,31793,407,67726,9087,20371,4872,13565,30613,1337,5559,31816,582,129467,9313,301118,26823,799,6,19866,4929,10349,21472,10943,15086,41115,865,30270,151757,12475,157,131,63537,43633,1056,8416,455
34212,1070,0,120874,7400,373043,33091,35031,5544,49,8739,332674,136711,100,87,336,10357,154302,12112,9704,20402,14693,31793,392,68494,9429,19812,4582,14568,31568,1359,5515,32989,604,129715,9513,301763,29320,788,6,20409,5420,10667,21582,11275,15086,42628,855,31792,153586,12668,157,144,64372,44582,1499,8638,473
35988,1145,0,122714,7579,379191,33424,35031,5634,49,8797,345065,139955,100,87,338,10766,155262,12784,10126,20704,15667,34875,422,69410,9713,20340,4622,15351,32385,1421,5481,34276,554,129672,9664,302151,31027,796,6,20672,5349,11094,21582,11885,15086,46278,836,32953,158309,12959,157,142,65386,45499,1517,8843,486
37864,1220,0,123881,7167,390100,33821,35183,5739,49,8851,355322,142405,100,79,326,10997,156428,13059,10521,21328,15867,38142,435,69959,9966,20860,4780,12216,32964,1247,5422,35198,600,129800,9873,302591,20847,814,7,21119,5234,11247,22600,12281,15171,47728,829,32933,161806,12775,165,163,66237,46290,1518,9042,511
39319,1287,0,126902,6998,401417,34259,35224,5859,49,8915,364628,145734,100,79,337,11362,157347,13748,10527,21597,16459,39797,414,70763,10193,21515,4358,13820,34046,1178,5643,35978,576,129738,10115,303359,22804,794,7,20919,6115,11489,23336,12760,15249,45054,820,33221,160343,12729,162,140,67088,47110,1525,9374,519
40713,1359,0,128342,6876,413239,34845,35351,5406,49,8975,374274,148967,100,83,326,11683,158935,14488,10787,22110,16863,34340,388,71333,9400,22180,4135,15333,35338,1227,5786,37036,577,130088,10367,303942,24837,864,7,21081,5228,11741,23563,12853,15316,46695,799,33781,163861,12786,158,141,68011,47779,1486,9300,518
40305,1387,0,130144,7009,422572,35414,35306,5502,49,8970,384350,153246,100,88,351,11853,160536,14119,11052,22584,17417,36620,380,71993,9711,22874,4596,16302,36871,1279,6003,38235,572,130232,10593,304637,26662,921,7,21228,5051,11931,23676,13285,15388,48210,808,34401,164589,12739,165,147,68704,48527,1437,9519,528
42057,1430,0,132987,7028,431848,36050,35847,5688,49,1486,396659,157977,100,88,398,12113,162119,14648,11392,23147,17845,38563,380,72910,10035,23510,5000,17807,38440,1177,6113,39169,623,130579,10818,305302,29232,970,7,21626,5355,12281,23998,13776,15453,47844,817,35157,163358,12974,152,163,69721,49329,1537,9706,523
44164,1504,0,136189,7755,438044,36844,35847,5635,49,1533,408734,161694,100,88,446,11870,163533,15090,11583,23603,18647,38563,390,74187,10306,24060,5055,19188,39834,1236,6080,40090,568,131021,11025,305960,30903,966,9,22156,5532,12281,24023,14339,15453,49165,876,36024,163786,12959,158,109,70734,50355,1557,9692,555
45311,1688,0,137731,6600,443840,37366,35847,5715,49,1592,418001,164455,100,88,490,12549,165073,15660,11903,23882,18961,42355,411,74874,10656,22759,5108,20346,40951,1216,6205,41115,589,131443,11160,306390,32413,1025,9,22301,6091,12928,24050,14942,15453,50330,908,38239,159901,12901,158,107,71607,51134,1618,9964,567
47114,1785,0,139202,6674,449627,37566,36049,5792,49,1637,426816,167334,100,53,506,12809,166286,15877,11987,24363,19411,44675,421,75995,10938,23266,4989,16212,42268,1243,6485,42073,594,131733,11534,306933,20776,1058,9,22420,6937,13115,24666,15230,15719,51533,917,38272,165516,12807,156,107,73050,51803,1563,9891,580
