0,0.088210849,0.009334848,0.076289671,0.008755911,0.183403466,0.016040541,0.011945954,0.004956954,0.02747199,0.002799094,0.30315077,0.000157084,0.0183446,0.026833328,0.005558092,1.413091804,0.08240602,0.004370382,0.019600764,0.000183133,0.002174763,0.003354948,0.019766946,0.073807095,0.660441011,0.016494203,0.019257491,0.022817515,0.000519955,0.002444995,0.010319153,1.096776015
0.0226199,0,0.004528465,0.006381391,0.013378331,0.020289394,0.003516797,0.008877058,0.00456133,0.5104537,0.017462291,0.05276389,0.001655913,0.003936753,0.023714416,0.024180308,0.01781617,0.00595064,0.014229454,0.033527234,0.000378705,0.002033467,0.00120715,0.020494797,0.055569269,0.012078721,0.041277605,0.013376829,0.076163681,0.000260218,0.002935083,0.00476168,0.009853228
0.011727184,0.015716307,0,0.083955157,0.006670935,0.302348461,0.036736887,0.170502573,0.006021122,0.010472391,0.000949215,0.015570034,0.000343667,0.059495165,0.078875877,0.001484707,0.044176096,0.024292486,0.001081197,0.003525773,0.000127444,0.000852434,0.002328389,0.018339028,0.009331349,0.042218909,0.007811997,0.439145665,0.003148268,0.003566385,0.002904111,0.058091623,0.127404328
0.021714427,0.024533593,0.015856012,0,0.007858913,0.326679701,0.036416145,0.031713983,0.009908824,0.00948856,0.002551258,0.020775621,0.001974192,0.004165091,0.031372955,0.003127768,0.075189947,0.078109781,0.003685016,0.010416092,0.000467503,0.001565022,0.001956772,0.009410474,0.020988955,0.081646488,0.009542782,0.02355266,0.006819927,0.000163973,0.000615639,0.027873127,0.127011793
0.006335873,0.030190557,0.008811908,0.008009335,0,0.033411088,0.002616999,0.003302696,0.001211249,0.010109194,0.000602796,0.018128689,3.21E-05,0.002924362,0.005269333,0.026155241,0.04663246,0.003740289,0.000766275,0.00232134,3.16E-05,0.076539614,0.074353063,0.142407943,0.012723205,0.02999519,0.008507133,0.040043337,0.00971289,0.002574733,0.022007427,0.003819095,0.027210151
0.024833185,0.027731116,0.033410642,0.110714009,0.015830207,0,0.41498099,0.106586746,0.062759297,0.013483428,0.01015291,0.058761932,0.048981627,0.019047295,0.362582019,0.005101582,0.037057863,0.149451999,0.008600472,0.014427658,0.065018837,0.001791497,0.004480349,0.01734429,0.023116746,0.03347266,0.016297391,0.067322774,0.004864213,0.000299873,0.007862054,0.036168992,0.052168971
0.006936803,0.012519955,0.011959829,0.024614499,0.00269365,2.4495043,0,0.111504321,0.015775144,0.008964437,0.002175255,0.014373121,0.000509732,0.004314014,0.102947147,0.001349339,0.017958004,0.024438314,0.002231854,0.004085434,0.00045321,0.000434687,0.000728328,0.004562729,0.007685239,0.015625112,0.00567101,0.036804012,0.00177294,0,0.000519926,0.066124519,0.043997496
0.010317148,0.018164726,0.136806899,0.095781718,0.001755793,0.461114503,0.160629017,0,0.004546189,0.003541695,0.000442676,0.008959435,0.000129746,0.005092941,0.175328045,0.000685338,0.046573681,0.053001311,0.000394057,0.00123815,0.000130876,0.000331403,0.000332879,0.0049284,0.005139485,0.024099864,0.004440259,0.159193948,0.001615481,0.00034104,0.000219801,0.289758259,0.299734744
0.003188454,0.028149919,0.019160516,0.004052441,0.00534435,0.109165867,0.014785563,0.016534034,0,0.018224224,0.017765094,0.021437879,0.000396826,0.002296469,0.014394238,0.006767657,0.007392135,0.00874892,0.013016533,0.010186965,9.26E-05,0.000969678,0.002216753,0.007557931,0.008252305,0.01084104,0.012561609,0.029739013,0.003410581,8.72E-05,0.002239776,0.002340643,0.011117581
0.027390118,1.125085451,0.011851645,0.01280925,0.01672598,0.053402693,0.012394837,0.009891871,0.004877745,0,0.014608742,0.128292712,0.000162782,0.005348512,0.019117894,0.116940073,0.086077169,0.013500109,0.018706224,0.101839727,0.000189926,0.008592154,0.005936243,0.056234432,0.352769526,0.035643466,0.221819474,0.031999682,0.471930192,0.00060112,0.003024435,0.013748985,0.047872901
