0,154,3,46,9,136,2,0,-6,7,2,3,614,1283,0,36,15,1,5,14,31,0,0,10,14,169,4,12,38,0,0,8,30
0,150,3,45,9,134,0,0,0,9,6,3,651,1132,1,42,16,1,5,15,31,0,0,10,15,173,4,14,38,0,0,9,29
0,142,3,48,9,138,0,0,0,10,7,3,668,987,1,42,19,1,5,15,33,0,0,8,17,172,4,15,37,0,0,10,31
0,139,3,48,5,130,0,0,0,10,9,3,685,834,1,42,19,1,5,14,33,0,0,8,16,167,4,16,33,0,0,10,32
0,137,3,46,5,129,0,0,0,11,22,3,680,648,1,42,18,1,5,14,34,0,0,8,17,142,5,16,33,0,0,10,32
0,136,3,44,5,129,0,0,0,11,42,2,694,577,1,43,18,1,5,12,34,0,0,7,18,141,5,16,33,0,0,10,33
0,131,3,45,5,124,0,0,0,9,62,2,715,518,1,46,18,1,5,12,34,0,0,7,19,126,5,16,26,0,0,9,34
0,125,3,42,4,117,0,0,0,9,86,2,692,448,1,49,18,1,4,11,35,0,0,7,21,118,29,16,25,0,0,9,33
1,116,3,42,2,108,0,0,0,8,126,2,676,401,1,46,18,1,4,10,35,0,0,7,20,123,32,16,27,0,0,9,31
1,111,3,39,2,102,0,0,0,8,155,2,676,351,1,48,17,0,2,10,35,0,0,7,20,113,34,11,22,0,0,9,31
1,107,3,33,2,103,0,0,0,8,178,2,660,320,1,75,16,0,1,10,35,0,0,5,20,110,37,10,19,0,0,8,30
1,102,3,30,2,101,0,0,0,8,201,1,640,303,1,105,15,0,2,7,32,0,0,5,20,154,37,10,19,0,0,8,28
1,97,3,26,2,93,0,0,0,8,257,1,645,244,1,106,15,0,3,7,32,0,0,5,19,165,38,9,17,0,0,8,27
1,90,3,23,1,98,0,0,0,7,336,0,574,219,1,98,12,0,3,5,32,0,0,5,18,143,38,9,14,0,0,7,24
1,87,3,21,1,96,0,0,0,7,358,0,554,179,1,95,11,0,5,5,29,0,0,2,16,130,51,7,11,0,0,6,23
1,82,3,19,0,92,0,0,0,7,377,0,528,146,1,98,11,0,5,3,29,0,0,2,16,132,59,5,11,0,0,6,23
1,76,3,19,0,94,0,0,0,6,388,0,484,129,1,89,10,0,4,4,29,0,0,1,19,109,62,5,13,0,0,5,21
1,76,3,18,0,89,0,0,0,6,407,0,452,122,0,88,10,0,4,2,28,0,0,1,15,109,62,5,13,0,0,5,21
1,75,3,15,0,82,0,0,0,6,413,0,419,109,0,88,10,0,6,2,25,0,0,1,15,107,62,4,12,0,0,4,20
1,71,3,15,0,79,0,0,0,5,420,0,391,105,0,89,10,0,6,1,23,0,0,1,15,101,62,4,12,0,0,4,18
1,69,3,13,0,73,0,0,0,5,425,0,375,102,0,85,9,0,8,1,21,0,0,21,15,101,57,4,10,0,0,4,16
1,67,3,12,0,63,0,0,0,5,429,0,351,97,0,85,8,0,7,1,19,0,0,23,14,98,57,2,10,0,0,4,15
1,61,0,8,0,49,0,0,0,5,430,0,332,47,0,85,7,0,8,1,18,0,0,23,14,101,55,0,7,0,0,2,11
0,60,0,5,0,43,0,0,0,4,409,0,306,23,0,82,7,0,9,1,18,0,0,30,13,76,48,0,6,0,0,3,11
0,60,0,5,0,36,0,0,0,4,411,0,280,12,0,76,7,0,9,1,17,0,0,30,13,77,43,0,5,0,0,2,10
0,59,0,5,0,37,0,0,0,4,367,0,261,0,0,68,7,0,10,1,14,0,0,30,12,67,40,0,5,0,0,2,9
0,48,0,5,0,32,0,0,0,4,340,0,246,0,0,53,7,0,10,1,13,0,0,30,12,56,37,0,5,0,0,2,6
0,46,0,2,0,26,0,0,0,4,339,0,222,0,0,52,6,0,10,1,12,0,0,50,9,54,37,0,4,0,0,2,5
0,42,0,1,0,23,0,0,0,4,339,0,203,0,0,49,5,0,11,1,11,0,0,50,8,43,33,0,4,0,0,2,4
0,37,0,2,0,15,0,0,0,4,344,0,187,0,0,48,3,0,9,1,10,0,0,49,8,46,25,0,3,0,0,2,3
0,37,0,2,0,15,0,0,0,4,326,0,176,0,0,46,3,0,9,0,10,0,0,49,8,33,25,0,2,0,0,2,2
0,37,0,2,0,13,0,0,0,4,327,0,171,0,0,46,3,0,9,0,8,0,0,48,8,33,21,0,2,0,0,2,2
0,31,0,2,0,11,0,0,0,4,274,0,156,0,0,44,3,0,8,0,6,0,0,40,8,33,18,0,1,0,0,2,2
0,30,0,2,0,9,0,0,0,2,212,0,136,0,0,40,3,0,8,0,6,0,0,40,8,30,8,0,1,0,0,2,0
0,29,0,2,0,5,0,0,0,2,173,0,116,0,0,33,3,0,8,0,6,0,0,41,6,29,5,0,1,0,0,2,0
0,27,0,1,0,6,0,0,0,2,138,0,104,0,0,29,2,0,8,0,5,0,0,39,6,30,4,0,1,0,0,2,0
0,24,0,1,0,6,0,0,0,2,116,0,96,0,0,28,1,0,8,0,5,0,0,37,5,27,3,0,1,0,0,1,0
0,24,0,1,0,6,0,0,0,2,116,0,80,0,0,28,1,0,8,0,5,0,0,37,5,27,3,0,2,0,0,1,0
