0,0.114648047,0.045281849,0.332037209,0.113338124,0.09078621,0.955124619,0.041343597,0.036476624,0.618777062,0.450648914,0.046781782,0.052612018,0.024936261,0.073879112,0.035436679,0.055738342,0.151486075,0.628408453,0.020655825,0.094049748
0.114648047,0,0.275639689,0.407185712,0.028750164,0.03418901,0.079346203,0.016271086,0.014912321,0.070965796,0.463709881,0.018474941,0.019448379,0.011673313,0.732801516,0.021347001,0.0810592,0.03279639,0.05629767,0.010205629,0.028559863
0.045281849,0.275639689,0,0.108330566,0.017000797,0.018704867,0.038731045,0.011234389,0.010218225,0.03159523,0.092789755,0.011751791,0.012305635,0.008511372,0.199951139,0.017824443,0.090328876,0.019175099,0.028297899,0.007536845,0.01646361
0.332037209,0.407185712,0.108330566,0,0.045828246,0.04279382,0.236285128,0.024365645,0.021267578,0.121232779,1.465195081,0.02474664,0.026924553,0.016368936,0.144342327,0.034411325,0.121819319,0.056971196,0.116151399,0.013884184,0.040364233
0.113338124,0.028750164,0.017000797,0.045828246,0,0.138472001,0.123879735,0.172109542,0.17940366,0.181481751,0.05094467,0.248748938,0.395588227,0.072789215,0.023876957,0.030444878,0.022336189,1.875506152,0.331051931,0.056438428,0.532457221
0.09078621,0.03418901,0.018704867,0.04279382,0.138472001,0,0.063442144,0.040138148,0.047642845,0.23844146,0.057026089,0.152958525,0.139235259,0.026745837,0.033255345,0.015850262,0.017567941,0.101558335,0.119484287,0.024047541,0.478464155
0.955124619,0.079346203,0.038731045,0.236285128,0.123879735,0.063442144,0,0.052761155,0.042337719,0.247292466,0.206397863,0.044462904,0.051822644,0.030134805,0.050491332,0.053919237,0.066496537,0.198864757,0.674367124,0.024129013,0.079568398
0.041343597,0.016271086,0.011234389,0.024365645,0.172109542,0.040138148,0.052761155,0,0.847426983,0.046158222,0.024428243,0.097708786,0.132682567,0.498631781,0.013558206,0.036993256,0.016875099,0.172125598,0.073296892,0.229430484,0.079073108
0.036476624,0.014912321,0.010218225,0.021267578,0.17940366,0.047642845,0.042337719,0.847426983,0,0.045128837,0.022129494,0.173644423,0.244445875,0.410858034,0.012856341,0.025583701,0.013996921,0.139895697,0.063305843,0.280039569,0.100892085
0.618777062,0.070965796,0.03159523,0.121232779,0.181481751,0.23844146,0.247292466,0.046158222,0.045128837,0,0.180512533,0.077014504,0.085020549,0.027619829,0.057410904,0.025769549,0.033018353,0.194387826,0.650016813,0.023298209,0.212808948
0.450648914,0.463709881,0.092789755,1.465195081,0.05094467,0.057026089,0.206397863,0.024428243,0.022129494,0.180512533,0,0.02830774,0.030424953,0.016377866,0.197514065,0.027568451,0.073913051,0.060705706,0.132336698,0.014019064,0.048976307
0.046781782,0.018474941,0.011751791,0.02474664,0.248748938,0.152958525,0.044462904,0.097708786,0.173644423,0.077014504,0.02830774,0,4.155349522,0.064324574,0.016878961,0.017211249,0.01345744,0.133983346,0.079530337,0.059264468,0.476872497
0.052612018,0.019448379,0.012305635,0.026924553,0.395588227,0.139235259,0.051822644,0.132682567,0.244445875,0.085020549,0.030424953,4.155349522,0,0.077950345,0.017405022,0.019602185,0.014646298,0.188438442,0.096340781,0.06869043,0.530892157
0.024936261,0.011673313,0.008511372,0.016368936,0.072789215,0.026745837,0.030134805,0.498631781,0.410858034,0.027619829,0.016377866,0.064324574,0.077950345,0,0.010002076,0.027502431,0.012393225,0.0690484,0.038419717,1.750739978,0.045817864
0.073879112,0.732801516,0.199951139,0.144342327,0.023876957,0.033255345,0.050491332,0.013558206,0.012856341,0.057410904,0.197514065,0.016878961,0.017405022,0.010002076,0,0.015669962,0.046850289,0.02598922,0.041688344,0.00889529,0.025587742
0.035436679,0.021347001,0.017824443,0.034411325,0.030444878,0.015850262,0.053919237,0.036993256,0.025583701,0.025769549,0.027568451,0.017211249,0.019602185,0.027502431,0.015669962,0,0.051849877,0.039462721,0.038630594,0.021860434,0.020365661
0.055738342,0.0810592,0.090328876,0.121819319,0.022336189,0.017567941,0.066496537,0.016875099,0.013996921,0.033018353,0.073913051,0.01345744,0.014646298,0.012393225,0.046850289,0.051849877,0,0.027472793,0.038670386,0.010570803,0.018308587
0.151486075,0.03279639,0.019175099,0.056971196,1.875506152,0.101558335,0.198864757,0.172125598,0.139895697,0.194387826,0.060705706,0.133983346,0.188438442,0.0690484,0.02598922,0.039462721,0.027472793,0,0.581022224,0.051641848,0.25339464
0.628408453,0.05629767,0.028297899,0.116151399,0.331051931,0.119484287,0.674367124,0.073296892,0.063305843,0.650016813,0.132336698,0.079530337,0.096340781,0.038419717,0.041688344,0.038630594,0.038670386,0.581022224,0,0.030668798,0.184408437
0.020655825,0.010205629,0.007536845,0.013884184,0.056438428,0.024047541,0.024129013,0.229430484,0.280039569,0.023298209,0.014019064,0.059264468,0.06869043,1.750739978,0.00889529,0.021860434,0.010570803,0.051641848,0.030668798,0,0.0395649
0.094049748,0.028559863,0.01646361,0.040364233,0.532457221,0.478464155,0.079568398,0.079073108,0.100892085,0.212808948,0.048976307,0.476872497,0.530892157,0.045817864,0.025587742,0.020365661,0.018308587,0.25339464,0.184408437,0.0395649,0
